,Unnamed: 0,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,hl2b_name,main_time,main_extra_time,completion_time,pic_url,genre,tags,single_genre,score,main_70,main_extra_time_70,bonus_content_70,main_70_noise,main_extra_time_70_noise,completion_time_250,completion_time_250_noise,bonus_content_70_noise,bonus_content_250,bonus_content_250_noise,ccu_15k,ccu_10k,ccu_5k
4554,21341,294530,Freddi Fish 2: The Case of the Haunted Schoolhouse,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",,223,6,0,"0 .. 20,000",15,0,15,0,699,6.99,0,9,Freddi Fish 2: The Case of the Haunted Schoolhouse,0.8666666666666667,1.0,2.0,/games/328296-freddifish2_large.jpg,"Adventure, Casual","{'Adventure': 65, 'Casual': 45, 'Family Friendly': 35, 'Point & Click': 34, 'Nostalgia': 20, 'Story Rich': 15, 'Education': 10, 'Memes': 5}",Casual,97.37991266375546,0.8666666666666667,1.0,1.1333333333333333,0.8666666666666667,1.317699216290318,2.0,2.2802905766140165,1.3128225233701676,1.1333333333333333,1.1009516080077797,9,9,9
4555,21342,294540,Freddi Fish 3: The Case of the Stolen Conch Shell,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",,223,13,0,"0 .. 20,000",0,0,0,0,699,6.99,0,9,Freddi Fish 3: The Case of the Stolen Conch Shell,0.8666666666666667,0.9666666666666668,1.0,/games/freddiefishthestolenconchshell.png,"Adventure, Casual","{'Adventure': 71, 'Casual': 62, 'Point & Click': 46, 'Family Friendly': 43, 'Singleplayer': 11, 'Nostalgia': 11, 'Education': 8}",Casual,94.49152542372882,0.8666666666666667,0.9666666666666668,0.1333333333333333,0.8666666666666667,0.9666666666666668,1.0,1.073052035288065,0.15190613408039289,0.1333333333333333,0.15545990232723847,9,9,9
4556,21367,440880,The Count Lucanor,Baroque Decay,Neon Doctrine,,1786,98,0,"0 .. 20,000",146,0,203,0,999,9.990000000000002,0,4,The Count Lucanor,3.5,4.0,6.0,/games/35895_The_Count_Lucanor.jpg,"Adventure, Indie, RPG","{'Survival Horror': 228, 'Horror': 227, 'Stealth': 221, 'Gore': 218, 'Puzzle': 218, 'Psychological Horror': 214, 'Exploration': 214, 'Pixel Graphics': 208, 'Atmospheric': 207, 'Blood': 203, 'Dark Fantasy': 201, 'Story Rich': 189, 'Anime': 181, 'Multiple Endings': 179, 'RPG': 178, '2D': 176, 'Dark Humor': 173, 'Singleplayer': 161, 'Cute': 154, 'Old School': 151}",RPG,94.79830148619958,3.5,4.0,2.5,3.3971613146536086,3.5989994376962984,6.0,6.308649636469162,2.289752871643899,2.5,2.5009541040692658,4,4,4
4557,21374,897220,Summer Pockets,VisualArts/Key,VisualArts,,1486,17,0,"0 .. 20,000",7359,0,7359,0,4499,44.99,0,35,Summer Pockets,32.0,40.0,48.5,/games/64279_Summer_Pockets.jpg,"Adventure, Casual","{'Adventure': 154, 'Casual': 151, 'Visual Novel': 108, 'Emotional': 69, 'Anime': 62, 'Great Soundtrack': 57, 'Simulation': 43, 'Story Rich': 43, 'Dating Sim': 28, 'Sexual Content': 24, 'Nudity': 23, 'Romance': 19}",Casual,98.86892880904855,32.0,40.0,16.5,32.4322791513127,40.427218127421256,48.5,48.949690108092476,19.065019886768273,16.5,16.439501551878735,35,35,35
4558,21588,571720,One Piece: Unlimited World Red - Deluxe Edition,Ganbarion,BANDAI NAMCO Entertainment,,228,79,0,"0 .. 20,000",310,0,426,0,3999,39.989999999999995,0,7,One Piece: Unlimited World Red - Deluxe Edition,12.0,22.5,53.0,/games/57581_One_Piece_Unlimited_World_Red_-_Deluxe_Edition.jpg,"Action, Adventure","{'Adventure': 32, 'Action': 29, 'Anime': 23, 'Singleplayer': 14, 'Fighting': 11, 'Pirates': 10, 'Open World': 9, 'Hack and Slash': 6}",Action,74.2671009771987,12.0,22.5,41.0,12.107793887547004,22.488460340982932,53.0,52.64802039712734,42.270677620075446,41.0,39.36002967047275,7,7,7
4559,21614,294670,Putt-Putt Travels Through Time,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",,242,18,0,"0 .. 20,000",207,0,207,0,699,6.99,0,10,Putt-Putt Travels Through Time,1.5,1.5,1.5,/games/Putt-PuttTravelsThroughTime.jpg,"Adventure, Casual","{'Adventure': 57, 'Casual': 43, 'Point & Click': 26, 'Family Friendly': 23, 'Nostalgia': 20, 'Classic': 13, 'Time Travel': 13, 'Singleplayer': 9, 'Story Rich': 6, 'Psychedelic': 5}",Casual,93.07692307692308,1.5,1.5,0.0,1.6538150166526557,1.4323729379928736,1.5,1.4775035965217862,0.0,0.0,0.0,10,10,10
4560,21652,1152300,Atelier Ayesha: The Alchemist of Dusk DX,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,265,14,0,"0 .. 20,000",0,0,0,0,3999,39.989999999999995,0,15,Atelier Ayesha: The Alchemist of Dusk DX,20.5,30.5,46.5,/games/74721_Atelier_Ayesha_The_Alchemist_of_Dusk_DX.jpg,RPG,"{'RPG': 111, 'JRPG': 22, 'Anime': 21, 'Cute': 19, 'Female Protagonist': 18, 'Fantasy': 17, 'Crafting': 11, 'Adventure': 5, 'Great Soundtrack': 5}",RPG,94.9820788530466,20.5,30.5,26.0,20.469369759951856,30.667432214990246,46.5,46.76857013295238,26.96940204455131,26.0,23.665846121979556,15,15,15
4561,21693,730050,Verdant Skies,Howling Moon Software,Howling Moon Software,,301,59,0,"0 .. 20,000",0,0,0,0,1999,19.99,0,3,Verdant Skies,19.0,19.0,21.5,/games/61444_Verdant_Skies.jpg,"Adventure, Casual, RPG, Simulation","{'Farming Sim': 86, 'Casual': 63, 'Simulation': 60, 'Story Rich': 55, 'Building': 55, 'Moddable': 54, 'RPG': 54, 'Indie': 51, 'Adventure': 49, 'Farming': 26, 'Dating Sim': 26, 'Agriculture': 24, 'Crafting': 22, 'LGBTQ+': 20, 'Singleplayer': 18, 'Sandbox': 17, 'Fishing': 17, 'Third Person': 16, 'Relaxing': 15, 'Atmospheric': 15}",Simulation,83.61111111111111,19.0,19.0,2.5,18.93116383342319,18.97963318056585,21.5,21.420049555889896,2.2134281510344387,2.5,2.3385791308900425,3,3,3
4562,21701,281840,4PM,Bojan Brbora,4PM GAME,,76,159,0,"0 .. 20,000",0,0,0,0,299,2.9899999999999998,0,0,4PM,0.4666666666666667,0.4833333333333333,0.6166666666666667,/games/4PM_header.jpg,Indie,"{'Indie': 39, 'Walking Simulator': 33, 'Female Protagonist': 25, 'First-Person': 22, 'Short': 19, 'Adventure': 14, 'Singleplayer': 11}",Indie,32.340425531914896,0.4666666666666667,0.4833333333333333,0.15000000000000002,0.4666666666666667,0.4833333333333333,0.6166666666666667,0.6166666666666667,0.1506901796062621,0.15000000000000002,0.12800928967016686,0,0,0
4563,21702,874040,Ministry of Broadcast,Ministry of Broadcast Studios,"Hitcents, PLAYISM",,305,54,0,"0 .. 20,000",0,0,0,0,1499,14.99,0,1,Ministry of Broadcast,5.5,8.0,10.5,/games/74763_Ministry_of_Broadcast.jpg,"Adventure, Indie","{'Adventure': 86, 'Indie': 84, 'Pixel Graphics': 23, '2D': 19, 'Dystopian ': 17, 'Puzzle-Platformer': 16, 'Singleplayer': 16, 'Platformer': 15, 'Political': 14, 'Retro': 13, 'Funny': 12, 'Great Soundtrack': 12, 'Atmospheric': 11, 'Cinematic': 11, 'Replay Value': 11, 'Difficult': 11, 'Dark Humor': 11, 'Multiple Endings': 11, 'Story Rich': 10}",Adventure,84.958217270195,5.5,8.0,5.0,5.189986368767146,7.81058207518998,10.5,10.04424669312139,6.043138230783941,5.0,3.8689239632039403,1,1,1
4564,21711,1046400,Astalon: Tears of the Earth,LABS Works,DANGEN Entertainment,,474,27,0,"0 .. 20,000",816,0,816,0,1999,19.99,0,16,Astalon: Tears of the Earth,11.0,16.0,21.0,/games/93066_Astalon_Tears_of_the_Earth.jpg,"Action, Adventure","{'Fantasy': 275, 'Exploration': 274, 'Action-Adventure': 264, 'Metroidvania': 251, 'Action': 243, 'Pixel Graphics': 236, 'Adventure': 231, 'Platformer': 230, '2D': 223, 'Retro': 220, '2D Platformer': 214, 'Anime': 206, 'Dark Fantasy': 198, 'Old School': 197, 'Singleplayer': 191, 'Demons': 179, 'Side Scroller': 178, 'Hand-drawn': 169, 'Magic': 165, '1980s': 165}",Action,94.61077844311376,11.0,16.0,10.0,10.804822805822608,16.017723652318498,21.0,20.886925342026874,9.551530742775935,10.0,11.057203110272763,16,16,16
4565,21721,1074080,SENRAN KAGURA Peach Ball,Tamsoft,"XSEED Games, Marvelous USA, Inc., Marvelous",,452,53,0,"0 .. 20,000",0,0,0,0,2999,29.99,0,4,Senran Kagura: Peach Ball,6.0,7.5,12.0,/games/66506_Senran_Kagura_Peach_Ball.jpg,Casual,"{'Sexual Content': 50, 'Nudity': 42, 'Casual': 31, 'Anime': 31, 'Pinball': 26, 'Funny': 9, 'Mature': 9, 'Female Protagonist': 8, 'Singleplayer': 7, 'Cute': 5}",Casual,89.5049504950495,6.0,7.5,6.0,6.140001155518649,7.01158485673339,12.0,12.467691048405927,5.566627500999706,6.0,5.6618954606183785,4,4,4
4566,21739,582560,The Invisible Hours,Tequila Works,Game Trust ,,414,24,0,"0 .. 20,000",187,0,344,0,2999,29.99,0,1,The Invisible Hours,3.5,5.5,7.0,/games/51429_The_Invisible_Hours.jpg,"Adventure, Casual","{'Adventure': 41, 'Casual': 36, 'VR': 19, 'Mystery': 15, 'Story Rich': 7, 'Detective': 7}",Casual,94.52054794520548,3.5,5.5,3.5,3.7324947738060983,5.712468069686917,7.0,7.131381324182686,3.03498211183424,3.5,3.1244266004596257,1,1,1
4567,21761,1226990,Mechanica,Deimos Interactive,Deimos Interactive,,379,53,0,"0 .. 20,000",0,0,0,0,1999,19.99,0,2,Unmechanical,2.5,3.0,4.0,/games/Unmechanical_292x136.jpg,"Indie, Early Access","{'Early Access': 47, 'Indie': 42, 'Building': 36, 'Programming': 35, 'Survival': 33, 'Base-Building': 32, 'Sandbox': 26, 'Logic': 25, 'Open World Survival Craft': 25, 'Robots': 21, 'Post-apocalyptic': 19, 'Automation': 17, 'Action': 16, 'Multiplayer': 7}",Indie,87.73148148148148,2.5,3.0,1.5,2.8020069674475994,2.944620102078976,4.0,4.153013652969472,1.613098709154245,1.5,1.525509607876352,2,2,2
4568,21917,1185520,Love Rhythm,Triple-S,Secret Labo,,172,55,0,"0 .. 20,000",0,0,0,0,199,1.9900000000000002,0,0,Love Rhythm,3.0,5.0,6.0,/games/75616_Love_Rhythm.jpg,"Casual, Indie, Simulation","{'Sexual Content': 59, 'Casual': 52, 'Simulation': 41, 'Nudity': 38, 'Anime': 38, 'Indie': 31, ""Shoot 'Em Up"": 29, 'RPG': 28, 'Rhythm': 28, 'NSFW': 25, 'Singleplayer': 24, 'Cute': 23, 'Visual Novel': 22, 'Story Rich': 22, 'Adventure': 21, 'Puzzle': 19, 'Match 3': 16, 'Dating Sim': 14, 'Music': 14, 'Great Soundtrack': 12}",Simulation,75.77092511013215,3.0,5.0,3.0,3.3089131502890936,4.541091492769932,6.0,6.252788814795318,2.6805043121142664,3.0,2.8876223200633815,0,0,0
4569,22142,1215270,Down the Rabbit Hole,Cortopia Studios,Cortopia Studios,,291,18,0,"0 .. 20,000",0,0,0,0,1999,19.99,0,1,Down The Rabbit Hole,2.0,2.0,2.5,/games/77508_Down_The_Rabbit_Hole.jpg,"Adventure, Indie","{'Adventure': 43, 'Indie': 42, 'Puzzle': 24, 'Story Rich': 23, 'Third Person': 22, 'VR': 13, 'VR Only': 1}",Adventure,94.1747572815534,2.0,2.0,0.5,2.2945181937905614,2.330134639979447,2.5,2.3463299375350344,0.5146682074010374,0.5,0.5478519314110033,1,1,1
4570,22173,1049710,Minute of Islands,Studio Fizbin,Mixtvision,,281,57,0,"0 .. 20,000",0,0,0,0,1999,19.99,0,1,Minute of Islands,5.0,6.0,6.0,/games/71957_Minute_of_Islands.jpg,"Adventure, Indie","{'Indie': 87, 'Adventure': 83, 'Hand-drawn': 59, 'Puzzle-Platformer': 55, 'Story Rich': 53, 'Exploration': 53, 'Mystery': 43, 'Comic Book': 41, 'Great Soundtrack': 39, 'Puzzle': 37, 'Platformer': 36, 'Atmospheric': 35, 'Singleplayer': 34, 'Post-apocalyptic': 33, 'Action': 33, 'Action-Adventure': 28, 'Family Friendly': 27, 'Cartoony': 16, 'Cute': 15, 'Female Protagonist': 13}",Adventure,83.13609467455622,5.0,6.0,1.0,4.811264158691605,5.9744776180090255,6.0,5.603972824172062,1.0232453567182307,1.0,1.0833123684300816,1,1,1
4571,22230,866190,Irony Curtain: From Matryoshka with Love,Artifex Mundi,Artifex Mundi,,262,33,0,"0 .. 20,000",0,0,0,0,1999,19.99,0,2,Irony Curtain: From Matryoshka with Love,9.0,9.0,10.5,/games/67275_Irony_Curtain_From_Matryoshka_with_Love.jpg,"Adventure, Indie","{'Adventure': 89, 'Indie': 78, 'Point & Click': 77, 'Satire': 70, 'Funny': 67, 'Singleplayer': 67, 'Political': 60, 'Cold War': 57, '2D': 48, 'Alternate History': 46, 'Colorful': 45, 'Parody ': 35, 'Great Soundtrack': 33, 'Puzzle': 19, 'Story Rich': 16, 'Comedy': 11}",Adventure,88.8135593220339,9.0,9.0,1.5,8.727494219472382,8.706200864916493,10.5,10.059337202714225,1.5562121546279364,1.5,1.4580181675011286,2,2,2
4572,22329,1045580,Deleveled,ToasterFuel,"The Quantum Astrophysicists Guild, ToasterFuel",,232,61,0,"0 .. 20,000",0,0,0,0,999,9.990000000000002,0,3,Deleveled,8.5,10.0,15.0,/games/83090_Deleveled.jpg,"Action, Casual, Indie","{'Precision Platformer': 295, 'Puzzle-Platformer': 289, 'Physics': 286, '2D': 283, 'Indie': 280, 'Platformer': 270, 'Difficult': 268, 'Arcade': 261, 'Casual': 254, 'Family Friendly': 252, 'Pixel Graphics': 250, '2D Platformer': 248, 'Puzzle': 245, 'Action': 243, 'Minimalist': 236, 'Retro': 217, 'Colorful': 215, 'Singleplayer': 212, 'Logic': 163, 'Controller': 111}",Casual,79.18088737201366,8.5,10.0,6.5,8.72504301368971,9.730830855486566,15.0,14.694208550176997,6.458164170357517,6.5,4.809101362068876,3,3,3
4573,22344,1281270,Fatum Betula,Bryce Bucher,Bryce Bucher,,229,12,0,"0 .. 20,000",183,0,183,0,599,5.99,0,0,Fatum Betula,1.0,2.5,2.5,/games/83712_Fatum_Betula.jpg,"Adventure, Casual, Indie","{'Adventure': 61, 'Indie': 61, 'Casual': 59, 'Retro': 21, 'Atmospheric': 19, 'Open World': 16, 'First-Person': 16, 'Puzzle': 15, 'Horror': 15, 'Psychological Horror': 9, 'Surreal': 6}",Casual,95.0207468879668,1.0,2.5,1.5,1.311014730922392,2.1773691827508346,2.5,2.419438625824399,1.4480418566182112,1.5,1.5423046150043704,0,0,0
4574,22345,1205900,Alwa's Legacy,Elden Pixels,Elden Pixels,,229,17,0,"0 .. 20,000",0,0,0,0,1799,17.99,0,4,Alwa's Legacy,8.5,9.0,12.5,/games/77859_Alwas_Legacy.jpg,"Adventure, Indie","{'Metroidvania': 173, '2D Platformer': 164, 'Puzzle-Platformer': 161, 'Exploration': 157, 'Platformer': 154, 'Pixel Graphics': 149, 'Action-Adventure': 148, 'Female Protagonist': 143, 'Indie': 139, '2D': 135, 'Retro': 135, 'Cute': 131, 'Fantasy': 129, 'Magic': 123, 'Adventure': 118, 'Action': 51, 'Singleplayer': 47, 'Soundtrack': 45, 'Colorful': 44, 'Old School': 41}",Adventure,93.08943089430896,8.5,9.0,4.0,8.717309149147233,9.427228709291985,12.5,12.40754614880283,3.7539890259085085,4.0,3.825490393872981,4,4,4
4575,22476,1450080,The Legend of Heroes: Sen no Kiseki III,Nihon Falcom,Clouded Leopard Entertainment,,180,31,0,"0 .. 20,000",0,0,0,0,4499,44.99,0,123,The Legend of Heroes: Sen no Kiseki III,63.0,99.0,123.0,/games/55663_The_Legend_of_Heroes_Trails_of_Cold_Steel_III.jpeg,RPG,"{'RPG': 113, 'Singleplayer': 79, 'JRPG': 77, 'Turn-Based Combat': 70, 'Story Rich': 68, 'Party-Based RPG': 32, '3D': 31, 'Fantasy': 28, 'Romance': 25, 'Emotional': 23, 'Anime': 9}",RPG,85.30805687203791,63.0,71.0,60.0,62.750298257539,71.0,123.0,123.17752065621062,64.74016415527439,60.0,68.02797462799464,123,123,123
4576,22509,678970,Modern Tales: Age of Invention,Orchid Games,Artifex Mundi,,184,19,0,"0 .. 20,000",177,0,177,0,999,9.990000000000002,0,0,Modern Tales: Age of Invention,3.5,3.5,3.5,/games/52062_Modern_Tales_Age_of_Invention.jpg,"Adventure, Casual","{'Casual': 77, 'Adventure': 77, 'Hidden Object': 67, 'Female Protagonist': 55, 'Point & Click': 55, 'Family Friendly': 48, 'Puzzle': 45, '2D': 45, 'Singleplayer': 44, 'Mystery': 43, 'Indie': 42, 'Atmospheric': 42, 'Story Rich': 34, 'Great Soundtrack': 30, 'Fantasy': 30, 'Steampunk': 16, 'Steam Machine': 14, 'Visual Novel': 7, 'Horror': 7, 'Relaxing': 7}",Casual,90.64039408866996,3.5,3.5,0.0,3.8244114826207625,3.1229646991600264,3.5,3.1978470864535993,0.0,0.0,0.0,0,0,0
4577,22511,1494110,QV,IZZLE,"CFK Co., Ltd.",,184,18,0,"0 .. 20,000",0,0,0,0,1499,14.99,0,0,QV,6.5,7.5,13.0,/games/84498_QV.jpg,"Action, Adventure, Indie","{'3D Platformer': 251, 'Puzzle-Platformer': 244, 'Casual': 242, 'Character Action Game': 235, 'Exploration': 232, 'Action-Adventure': 222, 'Character Customization': 213, '3D': 207, 'Cute': 203, 'Isometric': 186, 'Funny': 178, 'Action': 174, 'Relaxing': 166, 'Anime': 160, 'Colorful': 136, 'Family Friendly': 121, 'Fantasy': 103, 'Atmospheric': 85, 'Comedy': 67, 'Adventure': 48}",Action,91.08910891089108,6.5,7.5,6.5,6.76392282761377,7.804518196827757,13.0,13.491154847733336,6.763086212709217,6.5,6.697191853025824,0,0,0
4578,22721,599610,Lost Words: Beyond the Page,"Sketchbook Games, Fourth State",Modus Games,,303,10,0,"0 .. 20,000",0,0,0,0,1499,14.99,0,1,Lost Words: Beyond the Page,4.5,4.5,5.5,/games/68134_Lost_Words_Beyond_the_Page.jpg,"Action, Adventure, Casual, Indie","{'Side Scroller': 290, '2D Platformer': 285, 'Puzzle-Platformer': 285, 'Word Game': 281, 'Platformer': 276, 'Female Protagonist': 273, '2D': 266, 'Story Rich': 260, 'Cute': 259, 'Relaxing': 254, 'Choices Matter': 251, 'Narration': 251, 'Action': 242, 'Family Friendly': 235, 'Puzzle': 233, 'Colorful': 224, 'Atmospheric': 217, 'Emotional': 214, 'Adventure': 204, 'Singleplayer': 193}",Casual,96.80511182108626,4.5,4.5,1.0,4.1336240610770405,4.5252336939075,5.5,5.560980942697186,0.9387084174192031,1.0,1.0125794469612592,1,1,1
4579,22764,1107300,Down in Bermuda,Yak &amp; Co,Yak &amp; Co,,323,47,0,"0 .. 20,000",0,0,0,0,1999,19.99,0,9,Down in Bermuda,2.0,2.5,3.0,/games/71331_Down_in_Bermuda.jpg,"Adventure, Casual, Indie","{'Adventure': 116, 'Casual': 111, 'Puzzle': 108, 'Indie': 105, 'Hidden Object': 100, 'Family Friendly': 93, 'Point & Click': 90, 'Cute': 85, 'Relaxing': 82, 'Time Travel': 76, 'Isometric': 74, 'Design & Illustration': 70, 'Cartoon': 69, 'Mystery': 66, 'Logic': 64, 'Colorful': 58, 'Stylized': 56, 'Detective': 55, '3D': 53, 'Story Rich': 49}",Casual,87.29729729729729,2.0,2.5,1.0,2.4734570728447705,2.5656450815155547,3.0,3.4228093051984363,0.7794425786350101,1.0,0.8790300039371175,9,9,9
4580,22798,1065180,Azure Striker Gunvolt 2,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",,331,22,0,"0 .. 20,000",0,0,0,0,1999,19.99,0,2,Azure Striker Gunvolt 2,5.0,8.0,12.5,/games/36848_Azure_Striker_Gunvolt_2.jpg,"Action, Indie","{'Action': 36, 'Indie': 36, 'Anime': 22, 'Platformer': 21, '2D': 21, 'Pixel Graphics': 20, 'Retro': 15, 'Great Soundtrack': 5}",Action,93.76770538243626,5.0,8.0,7.5,4.618725862908929,7.647444446869897,12.5,12.050050044251496,6.9992680378128505,7.5,6.935013782643457,2,2,2
4581,22920,1662480,Nuclear Blaze,Deepnight Games,Deepnight Games,,363,14,0,"0 .. 20,000",0,0,0,0,999,9.990000000000002,0,3,Nuclear Blaze,2.0,2.0,2.5,/games/96998_Nuclear_Blaze.jpg,"Action, Adventure, Indie","{'2D Platformer': 104, 'Action-Adventure': 103, 'Exploration': 97, 'Atmospheric': 93, 'Colorful': 89, 'Platformer': 82, 'Pixel Graphics': 80, 'Singleplayer': 77, 'Action': 72, 'Side Scroller': 70, 'Mystery': 66, '2D': 64, 'Indie': 52, 'Adventure': 51, 'Investigation': 31, 'Survival': 30, 'Combat': 29, 'Story Rich': 28}",Action,96.28647214854112,2.0,2.0,0.5,2.042813023490959,2.124217494334869,2.5,2.04624148647976,0.5008184034298762,0.5,0.500835929265652,3,3,3
4582,22996,1748610,Evil God Korone,"Vaka Game Magazine, ImCyan",Vaka Game Magazine,,389,11,0,"0 .. 20,000",0,0,0,0,599,5.99,0,3,Evil God Korone,0.8833333333333333,0.9,1.0,/games/99997_Evil_God_Korone.jpg,"Adventure, Indie","{'Adventure': 58, 'Horror': 54, 'Dark': 42, 'Story Rich': 39, 'Side Scroller': 30, 'Action-Adventure': 30, 'Realistic': 26, 'Indie': 25, 'Cinematic': 23, 'Singleplayer': 22, 'Thriller': 21, 'Anime': 11}",Adventure,97.25,0.8833333333333333,0.9,0.1166666666666667,0.8833333333333333,0.9,1.0,1.317671475478372,0.11073445221422769,0.1166666666666667,0.1257513303245792,3,3,3
4583,23070,790060,The Void Rains Upon Her Heart,Veyeral Games,The Hidden Levels,,425,0,0,"0 .. 20,000",0,0,0,0,1299,12.990000000000002,0,9,The Void Rains Upon Her Heart,1.0,2.5,23.0,/games/53162_The_Void_Rains_Upon_Her_Heart.jpg,"Action, Indie, Early Access","{'Action Roguelike': 69, 'Indie': 55, 'Action': 49, 'Bullet Hell': 46, ""Shoot 'Em Up"": 43, 'Nudity': 36, 'Early Access': 30, 'Rogue-lite': 29, 'Great Soundtrack': 23, 'Rogue-like': 20, '2D': 20, 'Pixel Graphics': 20, 'Female Protagonist': 20, 'Difficult': 18, 'Cute': 18, 'Atmospheric': 17, 'Colorful': 17, 'Boss Rush': 6}",Action,100.0,1.0,2.5,22.0,1.0970151507818586,2.0155278364151776,23.0,22.87298255996839,22.464569975513726,22.0,20.22172388768172,9,9,9
4584,23142,290690,Tonight We Riot,Pixel Pushers Union 512,Means Interactive,,456,22,0,"0 .. 20,000",0,0,0,0,1499,14.99,0,1,Tonight We Riot,1.5,2.0,4.0,/games/77978_Tonight_We_Riot.jpg,"Action, Indie","{'Indie': 74, 'Action': 73, 'Political': 26, ""Beat 'em up"": 21, 'Co-op': 18, 'Retro': 18, 'Old School': 16, 'Pixel Graphics': 16, '2D': 7, 'Local Co-Op': 6, 'Great Soundtrack': 5}",Action,95.39748953974896,1.5,2.0,2.5,1.27043363355759,2.22975241407957,4.0,4.4964538005545664,2.470365905207289,2.5,2.5311388795208782,1,1,1
4585,23147,1263230,Cooking Companions,Deer Dream Studios,Deer Dream Studios,,459,22,0,"0 .. 20,000",0,0,0,0,989,14.99,34,19,Cooking Companions,2.0,2.5,5.0,/games/98743_Cooking_Companions.jpg,"Adventure, Casual, Indie","{'Visual Novel': 128, 'Psychological Horror': 120, 'Anime': 113, 'Cute': 113, 'Multiple Endings': 110, 'Horror': 105, 'Mystery': 100, 'Story Rich': 99, 'Casual': 94, 'Choose Your Own Adventure': 88, 'Atmospheric': 86, 'Singleplayer': 73, 'Indie': 65, 'Dating Sim': 41, 'Choices Matter': 38, 'Adventure': 24, 'Cooking': 10}",Casual,95.42619542619542,2.0,2.5,3.0,2.4699517673454534,2.7642995871003357,5.0,5.2755268504352255,2.858499962320875,3.0,2.9361190992872546,19,19,19
4586,23160,392450,Silver Creek Falls: Chapter 1,Sapphire Dragon Productions,Sapphire Dragon Productions,,514,81,0,"0 .. 20,000",8,0,11,0,0,0.0,0,0,Silver Creek Falls: Chapter 1,0.7333333333333333,0.7833333333333333,0.8333333333333334,/games/Silver_Creek_Falls_Chapter_1_header.jpg,"Adventure, Free to Play, Indie","{'Horror': 215, 'Investigation': 210, 'Puzzle-Platformer': 204, 'Casual': 202, 'Hidden Object': 198, 'Exploration': 188, 'Walking Simulator': 187, 'Female Protagonist': 184, 'RPG': 183, '2D': 180, 'Noir': 177, 'Detective': 176, 'Story Rich': 174, 'Relaxing': 167, 'Pixel Graphics': 163, 'Cartoony': 156, 'Crime': 150, 'Sci-fi': 145, 'Mystery': 138, 'Adventure': 137}",Adventure,86.38655462184875,0.7333333333333333,0.7833333333333333,0.10000000000000009,0.7333333333333333,0.7833333333333333,0.8333333333333334,0.8333333333333334,0.1027559656277332,0.10000000000000009,0.11336676793627606,0,0,0
4587,23214,317300,Roommates,Winter Wolves,Winter Wolves,,159,60,0,"0 .. 20,000",340,0,340,0,1249,24.99,50,2,Roommates,4.5,9.0,12.5,/games/Roommates_header.jpg,"Adventure, Indie, Simulation","{'Visual Novel': 138, 'Dating Sim': 133, 'LGBTQ+': 127, 'Comedy': 126, 'Anime': 122, 'Simulation': 117, 'Romance': 113, 'Nudity': 108, 'Indie': 102, 'Female Protagonist': 101, 'Mature': 98, 'Sexual Content': 95, 'Singleplayer': 88, 'Otome': 85, 'Funny': 84, 'Multiple Endings': 80, 'Adventure': 75, 'Choices Matter': 72, 'Interactive Fiction': 69, 'Choose Your Own Adventure': 63}",Simulation,72.6027397260274,4.5,9.0,8.0,4.186447197498131,8.956105676257001,12.5,12.459435139224276,9.47973769331433,8.0,8.578181874424727,2,2,2
4588,23274,864550,Radiant One,FNTASTIC,FNTASTIC,,165,49,0,"0 .. 20,000",63,0,63,0,299,2.9899999999999998,0,0,Radiant One,0.7,0.7,1.0,/games/59770_Radiant_One.jpg,"Adventure, Casual, Indie, RPG","{'Adventure': 61, 'Casual': 59, 'RPG': 51, 'Indie': 49, 'Story Rich': 40, 'Short': 40, 'Atmospheric': 38, 'Mystery': 38, 'Horror': 37, 'Walking Simulator': 37, 'Great Soundtrack': 36, 'Psychological': 36, 'Funny': 34, 'Cute': 34, 'Interactive Fiction': 26, 'Top-Down': 13, 'Isometric': 6}",RPG,77.10280373831776,0.7,0.7,0.30000000000000004,0.7,0.7,1.0,1.3147963168031636,0.31596521574123365,0.30000000000000004,0.2718132926776523,0,0,0
4589,23309,1271400,Adios,Mischief,Mischief,,787,38,0,"0 .. 20,000",77,0,77,0,1799,17.99,0,0,Adios,1.5,1.5,2.0,/games/86459_Adios.jpg,"Adventure, Indie","{'Farming Sim': 297, 'Walking Simulator': 229, 'Story Rich': 228, 'Atmospheric': 223, 'Cinematic': 219, 'Crime': 210, 'Exploration': 195, 'First-Person': 195, 'Drama': 192, 'Emotional': 190, 'Mystery': 184, 'Thriller': 178, 'Conversation': 174, 'Philosophical': 170, 'Dark': 167, 'Narrative': 166, 'Adventure': 165, 'Singleplayer': 161, 'Indie': 157, 'Stylized': 154}",Adventure,95.3939393939394,1.5,1.5,0.5,1.2546986444222563,1.714985566012877,2.0,1.6077851733542317,0.5142490199818379,0.5,0.5640006779344489,0,0,0
